Frequency,Time (dB SPL),FFT (dB SPL),Calibrated Time (dB SPL),Calibrated FFT (dB SPL),Normalization (dB SPL),THD,TestSignal 0.1V=109.7dB SPL
6719.000000,103.041054,103.022491,No Data, No Data,6.633720,-65.373482
6805.000000,100.879463,100.860703,No Data, No Data,8.795509,-64.727020
6891.000000,99.025314,99.006432,No Data, No Data,10.649780,-65.754875
6977.000000,98.209488,98.190887,No Data, No Data,11.465324,-64.524429
7063.000000,96.748657,96.729530,No Data, No Data,12.926682,-62.587738
7149.000000,95.474762,95.455597,No Data, No Data,14.200615,-63.986202
7235.000000,94.361595,94.342361,No Data, No Data,15.313850,-63.993092
7321.000000,93.369522,93.351135,No Data, No Data,16.305077,-60.747032
7407.000000,92.908157,92.890160,No Data, No Data,16.766052,-64.064056
7493.000000,92.042343,92.023682,No Data, No Data,17.632530,-61.736702
7579.000000,91.233902,91.215958,No Data, No Data,18.440254,-62.185669
7665.000000,90.467110,90.447136,No Data, No Data,19.209076,-60.969009
7751.000000,89.740273,89.720924,No Data, No Data,19.935287,-57.544434
7837.000000,89.394325,89.375244,No Data, No Data,20.280968,-55.623161
7923.000000,88.721115,88.700569,No Data, No Data,20.955643,-58.354076
8009.000000,88.081009,88.060730,No Data, No Data,21.595482,-56.360649
8095.000000,87.475021,87.455231,No Data, No Data,22.200981,-53.886639
8181.000000,86.906769,86.888878,No Data, No Data,22.767334,-52.865711
8267.000000,86.643051,86.623863,No Data, No Data,23.032349,-54.217014
8353.000000,86.134171,86.113258,No Data, No Data,23.542953,-54.438595
8439.000000,85.676476,85.658661,No Data, No Data,23.997551,-53.834213
8525.000000,85.259743,85.238731,No Data, No Data,24.417480,-55.466099
8611.000000,84.849327,84.828926,No Data, No Data,24.827286,-54.969238
8697.000000,84.655846,84.635056,No Data, No Data,25.021156,-51.830170
8783.000000,84.302704,84.283348,No Data, No Data,25.372864,-50.542946
8869.000000,84.002266,83.984749,No Data, No Data,25.671463,-50.199932
8955.000000,83.728691,83.708794,No Data, No Data,25.947418,-51.174503
9041.000000,83.506317,83.484947,No Data, No Data,26.171265,-50.175327
9127.000000,83.407455,83.390350,No Data, No Data,26.265862,-52.723320
9213.000000,83.236900,83.218674,No Data, No Data,26.437538,-50.254166
9299.000000,83.110840,83.093620,No Data, No Data,26.562592,-47.538460
9385.000000,83.027374,83.010803,No Data, No Data,26.645409,-50.219696
9471.000000,82.978432,82.960098,No Data, No Data,26.696114,-50.836521
9557.000000,82.961929,82.942795,No Data, No Data,26.713417,-49.634460
9643.000000,82.967308,82.948524,No Data, No Data,26.707687,-48.908352
9729.000000,82.991219,82.972824,No Data, No Data,26.683388,-50.933044
9815.000000,83.033417,83.014458,No Data, No Data,26.641754,-49.132366
9901.000000,83.101730,83.086403,No Data, No Data,26.569809,-47.427364
9987.000000,83.134781,83.111908,No Data, No Data,26.544304,-49.880791
10073.000000,83.208313,83.190216,No Data, No Data,26.465996,-50.307678
10159.000000,83.249413,83.232971,No Data, No Data,26.423241,-49.946903
10245.000000,83.260475,83.236137,No Data, No Data,26.420074,-51.536900
10331.000000,83.223518,83.204002,No Data, No Data,26.452209,-49.740875
10417.000000,83.178452,83.159050,No Data, No Data,26.497162,-48.900223
10503.000000,83.022812,83.002869,No Data, No Data,26.653343,-51.735058
10589.000000,82.779373,82.758461,No Data, No Data,26.897751,-51.832638
10675.000000,82.448708,82.429253,No Data, No Data,27.226959,-46.453636
10761.000000,82.017731,81.997299,No Data, No Data,27.658913,-48.507980
10847.000000,81.767685,81.747032,No Data, No Data,27.909180,-48.793812
10933.000000,81.229462,81.208847,No Data, No Data,28.447365,-49.442753
11019.000000,80.631210,80.612709,No Data, No Data,29.043503,-48.040901
11105.000000,79.991234,79.969688,No Data, No Data,29.686523,-47.549919
11191.000000,79.341499,79.321449,No Data, No Data,30.334763,-45.300671
11277.000000,79.008476,78.984657,No Data, No Data,30.671555,-45.280281
11363.000000,78.360260,78.334114,No Data, No Data,31.322098,-44.435425
11449.000000,77.712982,77.693466,No Data, No Data,31.962746,-42.940384
11535.000000,77.054375,77.033127,No Data, No Data,32.623085,-46.410793
11621.000000,76.438515,76.413177,No Data, No Data,33.243034,-43.464767
11707.000000,75.837067,75.814720,No Data, No Data,33.841492,-44.692558
11793.000000,75.546654,75.517670,No Data, No Data,34.138542,-43.748074
11879.000000,74.974937,74.951797,No Data, No Data,34.704414,-47.299503
11965.000000,74.494026,74.463913,No Data, No Data,35.192299,-47.849915
12051.000000,74.049522,74.018303,No Data, No Data,35.637909,-42.943054
12137.000000,73.608871,73.575584,No Data, No Data,36.080627,-42.811466
12223.000000,73.435028,73.411766,No Data, No Data,36.244446,-100.000000
12309.000000,72.983543,72.929558,No Data, No Data,36.726654,-100.000000
12395.000000,72.592781,72.557938,No Data, No Data,37.098274,-100.000000
12481.000000,72.223373,72.180840,No Data, No Data,37.475372,-100.000000
12567.000000,71.860062,71.820717,No Data, No Data,37.835495,-100.000000
12653.000000,71.723450,71.692680,No Data, No Data,37.963531,-100.000000
12739.000000,71.397232,71.383659,No Data, No Data,38.272552,-100.000000
12825.000000,71.082420,71.058670,No Data, No Data,38.597542,-100.000000
12911.000000,70.894714,70.857597,No Data, No Data,38.798615,-100.000000
12997.000000,70.682121,70.656212,No Data, No Data,39.000000,-100.000000
